"c5r2mtsc","c5r2mtsc_std","p5hmage","w3momed_hsb","w3income","catholic","income2"
37.809,-1.3070890561312,32,1,12.5005,0,27691.090959491
42.768,-0.796592997529044,38,1,27.5005,0,61873.3129151732
47.132,-0.347348230491374,32,0,87.5005,0,181017.242941806
41.095,-0.968817217339773,33,1,27.5005,0,71270.5232226317
51.165,0.0678222886339529,39,0,62.5005,0,96351.2622134222
64.785,1.46991067705125,42,0,62.5005,0,137916.429550478
48.352,-0.221757346947387,34,0,62.5005,0,187035.894598914
38.045,-1.28279442619974,28,1,27.5005,0,81787.5175633605
49.715,-0.0814455647584898,50,0,45.0005,0,66587.6625842908
48.35,-0.221963233641721,38,0,62.5005,0,162645.18647009
63.302,1.31724569320229,38,0,150.0005,0,355139.258701792
55.677,0.532302671052369,39,0,87.5005,0,164510.787575109
74.907,2.51190323707767,35,0,45.0005,0,57536.1788022191
57.949,0.766189955816252,29,1,7.5005,0,14845.6929339567
30.366,-2.07329638909669,44,1,150.0005,0,295165.669796078
55.187,0.48186043094044,41,0,62.5005,0,144258.854721024
52.612,0.216781311984895,36,0,87.5005,0,153980.16138771
34.55,-1.64258142454911,37,1,32.5005,0,54344.1931930952
46.21,-0.442261996579534,39,1,62.5005,0,98398.9654874439
50.697,0.0196448021597026,27,0,62.5005,0,113054.948683348
49.17,-0.137549688964615,40,0,87.5005,0,212598.861027829
53.918,0.35122532338526,33,0,37.5005,0,53218.135544825
53.977,0.357298980868125,40,0,87.5005,0,146067.63621354
47.551,-0.304214968028315,43,0,62.5005,0,132145.58073617
45.092,-0.557352658712466,30,0,27.5005,0,60795.3811145732
44.622,-0.605736031881051,31,0,62.5005,0,73724.637210771
52.425,0.197530906064627,33,0,62.5005,0,101969.450166755
63.435,1.33093715837552,38,0,62.5005,0,142835.316887099
43.855,-0.684693579158295,32,1,62.5005,0,113159.556559356
51.213,0.0727635692979788,41,0,62.5005,0,105404.209178351
55.158,0.478875073872591,40,0,45.0005,1,78776.4759959213
50.076,-0.0442830164311302,41,1,62.5005,1,99335.6817293986
56.063,0.572038803058909,40,0,87.5005,1,214811.570029312
47.62,-0.297111877073779,39,0,45.0005,1,80916.5708597638
66.513,1.64779678095617,34,0,87.5005,1,71769.3987229948
51.659,0.118676302134551,38,0,150.0005,1,314234.092250766
45.476,-0.51782241340026,30,1,62.5005,1,124350.854662758
48.941,-0.161123715465904,38,1,150.0005,1,254682.351074264
49.316,-0.122519960278204,36,1,45.0005,1,107731.680692975
44.166,-0.652678198189295,34,0,37.5005,0,69721.6606366825
65.046,1.49677889066189,43,0,87.5005,1,186118.544248051
62.468,1.23139094166484,38,0,150.0005,1,408653.694843742
35.201,-1.57556530554326,35,0,150.0005,1,298627.220807554
60.229,1.00090078735747,41,0,45.0005,1,102419.649878977
47.359,-0.323980090684418,30,0,45.0005,1,68096.945526197
61.929,1.17590447754172,37,0,45.0005,1,100310.298995662
49.325,-0.121593470153699,46,0,62.5005,1,135016.957668269
61.543,1.13616834553518,40,0,62.5005,0,152367.783003252
46.713,-0.390481492954431,38,0,62.5005,0,134046.941109155
54.753,0.437183018269874,44,0,87.5005,0,70554.5239089747
61.174,1.09818225043048,38,0,62.5005,0,141834.620834336
57.92,0.763204598748404,37,0,62.5005,0,137628.647192456
45.766,-0.487968842721772,46,0,87.5005,0,160397.908538597
44.009,-0.668840303694546,36,0,37.5005,0,89530.4894138149
57.477,0.717600695953333,41,0,87.5005,0,141893.150893119
50.142,-0.0374887555180946,43,0,87.5005,0,129469.392364281
46.836,-0.377819461252865,35,1,37.5005,0,86798.9837563161
48.786,-0.177079934276821,33,1,32.5005,0,62140.7401586713
46.25,-0.438144262692846,43,1,87.5005,0,200650.378301667
42.832,-0.790004623310343,50,1,62.5005,0,152088.128529776
50.482,-0.0024880174812462,41,1,37.5005,0,80137.9794499811
48.1,-0.247699070433522,31,0,22.5005,0,50097.6487393616
28.48,-2.26744754185403,40,0,62.5005,0,141034.129403292
44.088,-0.660707779268337,40,0,62.5005,0,127545.81613438
48.521,-0.20435992127613,28,0,37.5005,0,57035.7435046134
40.392,-1.04118639039832,49,1,37.5005,0,77545.1889158249
52.79,0.235105227780656,39,0,45.0005,0,121728.039570666
62.038,1.18712530238294,35,0,62.5005,0,51050.3032350474
74.498,2.46979940808628,37,0,62.5005,0,105175.033039564
60.275,1.00563618132716,36,0,27.5005,0,55236.4712475086
48.997,-0.155358888024541,40,0,150.0005,0,196553.183536511
33.188,-1.78279026339084,35,1,12.5005,0,28266.1608465545
58.729,0.84648576660667,37,0,45.0005,0,81535.6603290021
36.718,-1.41940024789062,32,0,45.0005,0,109122.216652129
61.068,1.08727025563076,30,0,62.5005,0,129164.634949981
45.202,-0.546028890524074,30,0,87.5005,0,187706.773455483
36.209,-1.47179841159872,54,1,45.0005,0,54584.9287282135
56.985,0.666952569147069,32,0,45.0005,0,87692.2294626755
37.331,-1.35629597607712,45,1,27.5005,0,65511.5357289052
28.705,-2.24428528874141,44,0,45.0005,0,39935.7756276171
55.552,0.519434752656469,35,0,62.5005,0,97290.9702261002
59.138,0.888589595598056,37,1,62.5005,0,119336.998283607
66.533,1.64985564789952,46,0,150.0005,0,400742.315883559
53.092,0.266194118625151,47,0,150.0005,0,353875.396572975
53.587,0.317151075472917,39,0,37.5005,0,73868.2528127077
66.982,1.69607721077759,43,0,62.5005,0,118421.227657397
57,0.668496719354578,42,0,62.5005,0,128566.393746492
62.785,1.26402398271684,29,0,87.5005,0,225394.148347203
48.186,-0.238845942577142,28,1,45.0005,0,93058.8231167683
60.398,1.01829821302873,46,0,32.5005,1,46290.8131388126
58.337,0.806131974517127,38,0,87.5005,0,83885.086277262
46.936,-0.367525126536145,38,1,45.0005,1,160979.300956374
52.913,0.247767259482222,30,0,62.5005,0,148530.840351998
50.758,0.0259243463369019,45,0,45.0005,0,90070.612701807
43.104,-0.762004032880864,43,0,37.5005,0,79486.0709162824
74.701,2.49069690756122,32,0,87.5005,0,203563.38471362
33.868,-1.71278878731714,40,0,45.0005,0,102821.340480712
53.449,0.302944893563843,28,0,62.5005,0,92104.2851488438
53.151,0.272267776108017,28,1,37.5005,0,50953.6440034436
53.407,0.29862127298282,46,0,150.0005,0,405244.346238702
49.531,-0.100387140637256,41,0,87.5005,0,133346.04435981
59.966,0.973826687052499,43,0,32.5005,0,66743.6732542514
65.017,1.49379353359404,42,0,87.5005,1,149542.409801564
58.101,0.781837344585667,50,0,87.5005,1,207296.339309808
64.668,1.45786630543268,36,0,200.001,1,266190.173257447
53.443,0.302327233480839,42,0,150.0005,1,341964.743334342
49.846,-0.0679599862795871,36,0,87.5005,1,171549.364760312
53.163,0.273503096274023,43,0,150.0005,1,291023.96086064
61.351,1.11640322287907,41,0,62.5005,1,159924.878399298
42.515,-0.822637664362346,38,0,37.5005,1,56636.0658059499
51.415,0.0935581254257534,39,0,62.5005,1,108456.322072158
53.13,0.270105965817505,46,0,87.5005,1,182498.013350834
57.246,0.69382078275771,50,0,150.0005,1,381449.934224707
63.738,1.36212899256719,47,0,200.001,1,480940.179993982
69.56,1.96146515977464,40,1,200.001,1,350241.129678458
58.205,0.792543452691056,43,0,87.5005,1,209140.415717189
55.765,0.541361685603083,45,0,150.0005,1,331925.369352294
69.692,1.97505368160071,40,0,87.5005,1,199576.177391055
52.615,0.217090142026396,36,0,87.5005,1,142666.058978671
38.81,-1.20404276561683,43,1,7.5005,0,7491.42304053815
44.562,-0.611912632711083,42,1,62.5005,0,85461.959249183
41.358,-0.941743117034799,33,0,62.5005,0,109775.588994079
68.578,1.86037479285644,34,1,45.0005,0,110805.100248295
47.197,-0.340656912925505,33,0,45.0005,0,95277.678885335
46.062,-0.45749761196028,32,0,87.5005,0,153622.562799531
46.433,-0.419305630161248,38,0,62.5005,0,125935.694901784
54.198,0.380049460592077,29,0,37.5005,0,68667.9514735033
55.201,0.483301637800781,39,0,62.5005,0,101388.997215456
42.893,-0.783725079133143,36,0,87.5005,0,198139.324282465
49.46,-0.107696118286127,39,0,150.0005,0,340391.297811156
53.931,0.352563586898434,40,0,150.0005,0,267560.055009085
55.783,0.543214665852093,38,0,62.5005,0,95040.1708366606
59.755,0.95210564080022,26,1,37.5005,0,68749.0205024718
66.047,1.59982518117626,43,0,87.5005,0,122704.506905189
63.423,1.32970183820952,41,0,87.5005,0,191364.614707687
55.095,0.472389643001057,49,0,62.5005,0,54253.0423315839
60.041,0.981547438090039,29,1,45.0005,0,83149.2411585246
46.141,-0.449365087534071,31,0,45.0005,0,110753.02356054
52.606,0.216163651901891,40,0,62.5005,0,119123.797771083
52.548,0.210192937766194,44,0,87.5005,0,233939.292484339
57.555,0.725630277032375,47,0,37.5005,0,60599.5078228887
57.048,0.673438000018604,37,0,87.5005,0,251271.857455016
53.841,0.343298685653386,33,0,32.5005,0,38130.638040142
39.735,-1.10882016948717,39,0,87.5005,0,106105.800718274
45.442,-0.521322487203945,37,0,87.5005,0,184910.723861955
49.018,-0.15319707773403,27,0,87.5005,0,142020.582163765
48.421,-0.21465425599285,41,0,87.5005,0,150201.587046535
58.633,0.836603205278619,36,0,62.5005,0,136177.077932683
56.073,0.573068236530581,29,1,62.5005,0,137166.090847151
28.254,-2.29071273831382,35,0,27.5005,0,51692.8194959774
25.645,-2.55929193107305,24,1,27.5005,0,68431.7870653207
47.652,-0.293817689964428,36,0,62.5005,0,137207.390406638
53.174,0.274635473092862,28,1,45.0005,0,63141.5780269086
44.748,-0.592765170137984,45,1,37.5005,0,99962.3887006529
58.994,0.873765753605979,52,0,17.5005,0,47614.0372365173
38.961,-1.18849832019458,34,0,87.5005,0,159232.948274838
59.13,0.887766048820719,37,0,62.5005,0,169013.080433582
40.504,-1.02965673551559,44,0,87.5005,0,147402.949226708
56.962,0.664584872162224,32,0,62.5005,0,152940.632331698
48.741,-0.181712384899345,34,0,150.0005,0,146431.30772146
52.318,0.186515967917737,39,0,62.5005,0,75993.5824707094
61.548,1.13668306227101,34,0,150.0005,0,353352.025687468
55.16,0.479080960566925,35,0,87.5005,0,177323.111267559
59.612,0.93738474215531,46,0,150.0005,0,361862.096053543
62.601,1.24508240683808,39,0,87.5005,0,155692.05929756
63.404,1.32774591461334,32,0,62.5005,0,77148.4960663358
62.81,1.26659756639602,32,0,62.5005,0,142034.410436644
52.406,0.195574982468451,31,0,62.5005,0,161912.160970461
51.893,0.142765045371676,28,1,17.5005,0,48425.285054253
53.651,0.323739449691618,46,0,87.5005,0,93717.6415395924
58.349,0.807367294683133,34,1,87.5005,0,204635.238471089
49.185,-0.136005538757107,38,0,87.5005,0,184956.142722845
52.825,0.238708244931509,42,0,62.5005,0,115710.760488504
36.359,-1.45635690952364,39,0,32.5005,0,40551.349361876
45.59,-0.506086871823199,30,0,62.5005,0,132510.73732375
38.739,-1.2113517432657,36,0,150.0005,0,448860.512179591
63.625,1.35049639433729,38,0,45.0005,0,98276.1723554773
42.292,-0.845594030780632,40,0,87.5005,0,200728.870704205
49.665,-0.0865927321168504,40,0,87.5005,0,138159.985037691
62.645,1.24961191411343,39,0,200.001,0,275431.695234596
58.18,0.789969869011876,37,0,32.5005,0,69963.0430178288
53.993,0.358946074422801,41,1,27.5005,0,53128.9199929315
59.822,0.959002845060422,43,1,150.0005,0,246773.425755984
53.599,0.318386395638923,40,0,150.0005,0,368983.819073478
61.487,1.13040351809381,43,0,87.5005,0,198199.40760307
51.768,0.129897126975776,36,0,150.0005,0,295754.332739984
47.418,-0.317906433201554,35,0,87.5005,0,146858.184375418
53.226,0.279988527145557,33,1,17.5005,0,47956.3405102634
59.841,0.960958768656599,41,0,62.5005,0,161827.66529593
45.288,-0.537175762667695,37,0,32.5005,0,70162.4890780481
33.843,-1.71536237099632,43,0,32.5005,0,53815.8067137047
40.114,-1.0698046409108,30,1,7.5005,0,16864.3955939087
47.266,-0.333553821970969,31,0,62.5005,0,140805.570989946
49.663,-0.086798618811185,32,0,27.5005,0,60947.7112996049
50.825,0.0328215505971045,30,1,22.5005,0,41009.0765578067
31.532,-1.95326444629973,46,0,32.5005,0,58569.25135647
41.827,-0.893462687213381,27,1,12.5005,0,25061.7998014872
45.528,-0.512469359347566,39,1,17.5005,0,33582.0226330625
44.128,-0.656590045381649,36,1,87.5005,0,107087.864970587
50.624,0.0121299378164968,34,0,62.5005,0,99526.5393491343
53.43,0.300988969967666,35,0,62.5005,0,184009.626040562
61.189,1.09972640063799,56,1,87.5005,0,163038.587448558
59.772,0.953855677702062,37,1,150.0005,0,321006.564190033
57.548,0.724909673602205,38,0,62.5005,0,209363.855176571
46.542,-0.408084805320023,42,1,37.5005,0,49184.5129903718
61.848,1.16756606642117,43,1,62.5005,0,71623.5607683598
55.934,0.55875911127434,40,0,87.5005,0,231852.424561939
56.23,0.589230342035832,37,0,150.0005,0,353132.598962427
56.753,0.643069712604279,43,0,87.5005,0,227851.376360893
53.445,0.302533120175174,36,1,200.001,0,340807.778762184
60.963,1.0764612041782,49,0,87.5005,0,153353.176348932
52.443,0.199383886313637,36,1,45.0005,0,37902.256255707
52.074,0.16139779120894,42,0,45.0005,0,91019.0113963151
55.268,0.490198842060984,49,1,62.5005,0,149000.152711976
46.337,-0.429188191489299,41,1,87.5005,0,76359.6260954262
56.973,0.665717248981063,40,0,87.5005,0,249211.228229983
57.194,0.688467728705015,42,0,87.5005,0,164775.159022524
65.981,1.59303092026322,33,1,62.5005,0,128860.820875386
43.955,-0.674399244441575,38,1,32.5005,0,61890.3598644559
55.066,0.469404285933209,33,0,45.0005,0,78837.3672202532
60.212,0.999150750455631,41,0,45.0005,0,86765.2957362232
63.836,1.37221744058957,41,0,150.0005,0,384211.659465837
59.424,0.918031392887876,46,0,87.5005,0,300318.253288128
24.232,-2.7047508806203,38,1,45.0005,0,95561.3190730227
52.902,0.246634882663383,38,0,62.5005,0,65735.2686179371
53.416,0.299547763107325,45,0,45.0005,0,84048.5916924421
52.108,0.164897865012624,38,1,62.5005,0,182106.047493924
70.347,2.04248157399522,37,0,62.5005,1,80924.681810742
69.068,1.91081703296837,38,0,150.0005,0,412899.312381708
59.728,0.949326170426705,39,0,62.5005,0,85316.1338970002
45.198,-0.546440663912742,37,0,45.0005,0,85947.0646051694
53.833,0.342475138876048,33,0,62.5005,0,107659.247141344
36.662,-1.42516507533198,43,0,62.5005,0,150138.700448236
52.283,0.182912950766885,48,0,87.5005,0,211477.301833052
59.349,0.910310641850335,47,0,87.5005,0,249875.37749657
59.226,0.89764861014877,52,1,62.5005,0,135605.648687909
49.494,-0.104196044482442,26,1,12.5005,0,22427.6423365363
70.357,2.0435110074669,38,0,150.0005,0,285347.945431654
66.986,1.69648898416626,45,0,150.0005,0,343246.769396898
48.031,-0.254802161388059,29,0,27.5005,0,58354.5001219568
56.042,0.569876992768398,46,1,62.5005,0,105730.23802404
62.372,1.22150838033679,28,0,87.5005,0,125610.009174403
36.578,-1.43381231649402,29,1,62.5005,0,86175.402926683
77.394,2.7679233414825,40,1,62.5005,0,127335.864945199
49.742,-0.078666094384976,40,1,45.0005,0,91499.9859415064
48.665,-0.189536079284053,33,1,62.5005,0,178502.520603542
50.524,0.00183560309977646,39,1,22.5005,0,56983.0351788021
57.187,0.687747125274844,37,1,37.5005,0,101540.289878693
61.775,1.16005120207797,36,1,45.0005,0,71898.8614832771
35.481,-1.54674116833645,29,1,12.5005,0,20712.9002179158
53.101,0.267120608749656,36,1,12.5005,0,20237.3901460915
46.323,-0.43062939834964,29,1,12.5005,0,27859.7940972018
38.28,-1.25860273961545,30,1,12.5005,0,33930.1247860713
57.905,0.761660448540896,28,1,32.5005,0,77149.8662464108
48.572,-0.199109810570602,29,1,32.5005,0,62741.6028513762
44.556,-0.612530292794086,35,1,37.5005,0,89810.2836785948
58.539,0.826926530644902,49,1,37.5005,0,55869.4108850403
49.823,-0.0703276832644323,28,0,62.5005,0,117557.597658208
40.477,-1.0324362058891,25,1,32.5005,0,53784.7855820474
44.831,-0.584220872323105,31,1,45.0005,0,82224.9302389066
68.115,1.81271202311803,41,0,150.0005,1,256723.240571068
60.035,0.980929778007036,42,0,87.5005,1,254525.306517968
55.696,0.534258594648546,38,0,62.5005,1,167288.149895724
58.343,0.80674963460013,40,0,37.5005,1,73274.5529028653
45.376,-0.528116748116981,52,1,150.0005,1,140354.754357671
41.109,-0.967376010479432,38,1,62.5005,1,59954.4286090657
61.114,1.09200564960045,36,0,87.5005,1,215491.47777726
54.747,0.436565358186871,45,0,150.0005,1,314445.446208492
68.486,1.85090400491706,40,0,87.5005,1,176357.733846802
68.169,1.81827096386506,38,0,150.0005,1,361298.284253602
67.821,1.78244667905087,39,0,200.001,1,361548.409740909
48.117,-0.24594903353168,39,0,87.5005,1,159703.240033175
57.014,0.669937926214919,42,0,200.001,1,372189.07494238
54.991,0.461683534895668,37,0,150.0005,1,297995.578704021
52.041,0.158000660752422,43,0,200.001,1,362348.519545362
49.452,-0.108519665063465,48,1,62.5005,1,119884.75488427
56.37,0.60364241063924,36,0,87.5005,1,186237.711258654
47.234,-0.336848009080319,43,0,87.5005,1,130630.361632345
57.417,0.711424095123301,51,0,150.0005,0,265941.968045535
49.31,-0.123137620361207,40,0,150.0005,1,244678.746431301
44.524,-0.615824479903437,48,0,150.0005,1,377359.684005257
48.584,-0.197874490404596,47,1,37.5005,1,86638.4778038758
54.046,0.364402071822662,44,0,200.001,1,463589.538993673
52.986,0.255282123825428,47,0,87.5005,1,120862.345082706
43.617,-0.709194095784089,40,0,150.0005,1,282338.791461348
59.745,0.951076207328547,53,0,62.5005,1,111147.307160281
49.137,-0.140946819421133,50,0,87.5005,1,186572.941294009
57.452,0.715027112274153,40,0,87.5005,1,150585.888283991
40.164,-1.06465747355244,34,0,22.5005,1,55224.5738314914
52.794,0.235517001169325,48,0,62.5005,1,169700.178801208
57.256,0.694850216229381,29,1,62.5005,0,147930.338985949
65.255,1.51829405021983,43,0,87.5005,0,155869.12634294
30.968,-2.01132449410203,36,1,62.5005,0,106411.758710989
44.045,-0.665134343196526,41,1,62.5005,0,112161.575626925
69.485,1.9537444087371,38,0,87.5005,0,115726.748710083
58.464,0.819205779607361,35,0,87.5005,1,177438.395404123
47.837,-0.274773170738495,43,1,62.5005,0,66398.5488709521
57.336,0.703085684002757,40,0,87.5005,0,178462.439040427
46.439,-0.418687970078244,32,0,45.0005,0,111721.499607885
57.617,0.732012764556741,37,0,87.5005,0,193803.379515083
60.131,0.990812339335088,45,1,87.5005,0,197313.462128481
47.927,-0.265508269493448,36,0,62.5005,1,93045.0231505609
63.158,1.30242185121021,42,0,87.5005,1,145539.979322564
62.814,1.26700933978469,42,1,150.0005,0,472515.44012977
64.516,1.44221891666327,44,0,87.5005,0,200480.39788656
53.9,0.349372343136251,45,0,150.0005,0,273431.870501051
59.342,0.909590038420165,36,1,150.0005,0,372718.822604608
70.101,2.01715751059209,43,0,150.0005,1,367809.314871407
52.827,0.238914131625843,38,0,87.5005,0,186654.64041819
35.942,-1.49928428529237,35,1,62.5005,0,72199.3654894509
50.499,-0.00073798057940345,40,0,87.5005,1,220429.961337554
59.637,0.93995832583449,35,0,37.5005,0,52972.3911361875
44.485,-0.619839270442958,35,0,62.5005,0,197742.485232092
65.188,1.51139684595963,38,0,150.0005,0,391609.048891188
47.145,-0.346009966978199,51,0,87.5005,0,178452.233042902
51.924,0.145956289133859,38,0,32.5005,0,65181.9899859165
61.804,1.16303655914582,42,1,27.5005,0,45306.6362573988
51.88,0.141426781858503,41,0,62.5005,0,127749.069502237
49.104,-0.144343949877651,35,0,62.5005,0,95341.7037521902
60.237,1.00172433413481,42,0,45.0005,0,72992.079170745
56.338,0.60034822352989,33,0,32.5005,0,92588.5288383405
50.81,0.0312774003895964,38,1,62.5005,0,160439.70455574
51.83,0.136279614500142,38,1,37.5005,0,100140.311540266
48.774,-0.178315254442827,40,1,27.5005,0,47156.7411093494
